Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Camera,Scored.by,Date.scoring.was.completed,Video.date,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Ichor,STATE,32404.000,32449.950,45.950,Not found,0,919,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Left off here,POINT,32449.950,32449.950,NA,Not found,919,919,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Vashu,79.0,Grooming,Social,Wrath,STATE,32460.850,32481.800,20.950,Not found,1137,1556,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Vashu,79.0,Checkpoint,Not defined,Start here,POINT,32460.850,32460.850,NA,Not found,1137,1137,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Rouge,5.9,Grooming,Social,Juice,STATE,32557.100,32561.250,4.150,Not found,3062,3145,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Ichor,STATE,32604.350,32635.050,30.700,Not found,4007,4621,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Start here,POINT,32604.350,32604.350,NA,Not found,4007,4007,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Ichor,STATE,32643.600,32794.050,150.450,Not found,4792,7801,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Grooming,Social,Mochi,STATE,32664.100,32752.450,88.350,Not found,5202,6969,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Mochi,0.0,Checkpoint,Not defined,Start here,POINT,32666.750,32666.750,NA,Not found,5255,5255,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Checkpoint,Not defined,Start here,POINT,32733.550,32733.550,NA,Not found,6591,6591,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Ichor,STATE,32798.600,32802.350,3.750,Not found,7892,7967,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Ichor,STATE,32807.450,32815.950,8.500,Not found,8069,8239,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Frodo,STATE,32818.700,32823.850,5.150,Not found,8294,8397,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Left off here,POINT,32823.850,32823.850,NA,Not found,8397,8397,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Quark,STATE,32830.450,32846.700,16.250,Not found,8529,8854,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Start here,POINT,32831.550,32831.550,NA,Not found,8551,8551,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Juice,STATE,32849.750,32870.350,20.600,Not found,8915,9327,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Left off here,POINT,32874.600,32874.600,NA,Not found,9412,9412,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Lurch,STATE,32877.100,32888.500,11.400,Not found,9462,9690,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Checkpoint,Not defined,Start here,POINT,32877.100,32877.100,NA,Not found,9462,9462,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Lurch,33.2,Grooming,Social,Zubat,STATE,32878.050,32881.250,3.200,Not found,9481,9545,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Checkpoint,Not defined,Start here,POINT,32925.550,32925.550,NA,Not found,10431,10431,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Vashu,STATE,32930.300,33182.750,252.450,Not found,10526,15575,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Start here,POINT,32968.950,32968.950,NA,Not found,11299,11299,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Frodo,STATE,32972.500,32986.800,14.300,Not found,11370,11656,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Frodo,65.5,Grooming,Social,Enoby,STATE,32974.600,32981.900,7.300,Not found,11412,11558,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Vashu,79.0,Grooming,Social,Zubat,STATE,33147.450,33180.400,32.950,Not found,14869,15528,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Vashu,79.0,Checkpoint,Not defined,Left off here,POINT,33180.400,33180.400,NA,Not found,15528,15528,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Grooming,Social,Vashu,STATE,33185.200,33325.150,139.950,Not found,15624,18423,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Checkpoint,Not defined,Start here,POINT,33193.600,33193.600,NA,Not found,15792,15792,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Checkpoint,Not defined,Start here,POINT,33334.000,33334.000,NA,Not found,18600,18600,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Grooming,Social,Enoby,STATE,33775.600,33793.650,18.050,Not found,NA,27793,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Kazul,STATE,33778.000,33792.900,14.900,Not found,27480,27778,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Start here,POINT,33778.750,33778.750,NA,Not found,27495,27495,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Checkpoint,Not defined,Start here,POINT,33842.750,33842.750,NA,Not found,28775,28775,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Juice,124.598,Grooming,Social,Kazul,STATE,33903.800,33933.800,30.000,Not found,29996,30596,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Grooming,Social,Juice,STATE,33903.800,33935.800,32.000,Not found,29996,30636,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Checkpoint,Not defined,Start here,POINT,33903.800,33903.800,NA,Not found,29996,29996,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Wrath,STATE,33907.900,33920.000,12.100,Not found,30078,30320,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Checkpoint,Not defined,Start here,POINT,33909.550,33909.550,NA,Not found,30111,30111,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Zubat,STATE,33924.700,33951.400,26.700,Not found,30414,30948,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Enoby,STATE,33924.700,33947.500,22.800,Not found,30414,30870,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Zubat,STATE,33965.300,34042.000,76.700,Not found,31226,32760,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Enoby,STATE,33965.500,34042.700,77.200,Not found,31230,32774,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Frodo,STATE,34044.300,34127.600,83.300,Not found,32806,34472,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Frodo,65.5,Grooming,Social,Enoby,STATE,34044.750,34052.100,7.350,Not found,32815,32962,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Frodo,65.5,Grooming,Social,Enoby,STATE,34076.550,34127.400,50.850,Not found,33451,34468,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Left off here,POINT,34132.400,34132.400,NA,Not found,34568,34568,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Start here,POINT,34223.200,34223.200,NA,Not found,36384,36384,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Teeth,1126.648,Grooming,Social,Honey,STATE,34277.200,34337.950,60.750,Not found,37464,38679,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Mochi,0.0,Checkpoint,Not defined,Left off here,POINT,34337.950,34337.950,NA,Not found,38679,38679,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Checkpoint,Not defined,Start here,POINT,34345.900,34345.900,NA,Not found,38838,38838,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Wrath,44.4,Grooming,Social,Zubat,STATE,34351.500,34356.450,4.950,Not found,38950,39049,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Ichor,207.8,Grooming,Social,Wrath,STATE,34352.700,34396.700,44.000,Not found,38974,39854,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Honey,85.85,Grooming,Social,Wrath,STATE,34392.350,34394.050,1.700,Not found,39767,39801,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Wrath,44.4,Grooming,Social,Honey,STATE,34409.150,34422.850,13.700,Not found,40103,40377,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Honey,85.85,Grooming,Social,Wrath,STATE,34410.750,34414.400,3.650,Not found,40135,40208,,,,
